ID,Model_Name,Phase,Energy_kWh,Grid_Intensity_gCO2,Carbon_CO2e_kg,Water_Usage_L,PUE,Source
INF_0926,Llama-3-70B,Inference,0.0014819194107355,250,0.0003704798526838,0.0028156468803975,1.12,AI Energy Score (2025)
INF_0927,Llama-3-70B,Inference,0.0008583254533092,250,0.0002145813633273,0.0016308183612876,1.12,AI Energy Score (2025)
INF_0928,Claude-3.5-Sonnet,Inference,0.0018974532205751,50,9.487266102876E-05,0.0036051611190928,1.12,AI Energy Score (2025)
INF_0929,Llama-3-70B,Inference,0.0001212035397203,700,8.48424778042573E-05,0.0002302867254686,1.12,AI Energy Score (2025)
INF_0930,Claude-3.5-Sonnet,Inference,0.0003243007736293,700,0.0002270105415405,0.0006161714698956,1.12,AI Energy Score (2025)
INF_0931,Llama-3-70B,Inference,0.0004158153923998,700,0.0002910707746798,0.0007900492455596,1.12,AI Energy Score (2025)
INF_0932,Llama-3-70B,Inference,0.0009765120435644,50,4.88256021782237E-05,0.0018553728827724,1.12,AI Energy Score (2025)
INF_0933,Claude-3.5-Sonnet,Inference,0.0003338020982202,50,1.66901049110105E-05,0.0006342239866183,1.12,AI Energy Score (2025)
INF_0934,Claude-3.5-Sonnet,Inference,0.0002063199658312,250,5.15799914578076E-05,0.0003920079350793,1.12,AI Energy Score (2025)
INF_0935,Gemini-1.5-Pro,Inference,0.0005804982626814,450,0.0002612242182066,0.0011029466990946,1.12,AI Energy Score (2025)
INF_0936,Mistral-Large-2,Inference,0.0004632092783125,250,0.0001158023195781,0.0008800976287938,1.12,AI Energy Score (2025)
INF_0937,Mistral-Large-2,Inference,0.0004624021267706,450,0.0002080809570467,0.0008785640408642,1.12,AI Energy Score (2025)
INF_0938,Llama-3-70B,Inference,0.0005000080728128,450,0.0002250036327658,0.0009500153383445,1.12,AI Energy Score (2025)
INF_0939,Llama-3-70B,Inference,0.0021009505149251,50,0.0001050475257462,0.0039918059783577,1.12,AI Energy Score (2025)
INF_0940,Mistral-Large-2,Inference,0.001347515533079,50,6.73757766539528E-05,0.0025602795128502,1.12,AI Energy Score (2025)
INF_0941,Gemini-1.5-Pro,Inference,0.000106884176961,250,2.67210442402652E-05,0.000203079936226,1.12,AI Energy Score (2025)
INF_0942,GPT-4o,Inference,0.0007312680472483,250,0.000182817011812,0.0013894092897718,1.12,AI Energy Score (2025)
INF_0943,Gemini-1.5-Pro,Inference,0.0003553309363385,50,1.77665468169261E-05,0.0006751287790431,1.12,AI Energy Score (2025)
INF_0944,GPT-4o,Inference,0.0002472650404701,450,0.0001112692682115,0.0004698035768932,1.12,AI Energy Score (2025)
INF_0945,Mistral-Large-2,Inference,0.0001729333880635,700,0.0001210533716445,0.0003285734373207,1.12,AI Energy Score (2025)
INF_0946,Mistral-Large-2,Inference,0.0008509281838458,450,0.0003829176827306,0.0016167635493071,1.12,AI Energy Score (2025)
INF_0947,GPT-4o,Inference,0.0006692885000994,700,0.0004685019500696,0.0012716481501889,1.12,AI Energy Score (2025)
INF_0948,Llama-3-70B,Inference,0.001118392888077,700,0.0007828750216539,0.0021249464873463,1.12,AI Energy Score (2025)
INF_0949,Claude-3.5-Sonnet,Inference,0.0001692898299665,450,7.61804234849388E-05,0.0003216506769364,1.12,AI Energy Score (2025)
INF_0950,Claude-3.5-Sonnet,Inference,0.0002270891025313,250,5.67722756328286E-05,0.0004314692948094,1.12,AI Energy Score (2025)
INF_0951,GPT-4o,Inference,0.0002707613906594,50,1.35380695329731E-05,0.0005144466422529,1.12,AI Energy Score (2025)
INF_0952,GPT-4o,Inference,0.0003223189264576,450,0.0001450435169059,0.0006124059602694,1.12,AI Energy Score (2025)
INF_0954,Claude-3.5-Sonnet,Inference,0.0001508440647591,450,6.78798291416117E-05,0.0002866037230423,1.12,AI Energy Score (2025)
INF_0956,Llama-3-70B,Inference,0.0002872424480739,700,0.0002010697136517,0.0005457606513404,1.12,AI Energy Score (2025)
INF_0957,Llama-3-70B,Inference,0.0013558263444487,700,0.0009490784411141,0.0025760700544526,1.12,AI Energy Score (2025)
INF_0958,Claude-3.5-Sonnet,Inference,0.0053652158221495,450,0.0024143471199672,0.010193910062084,1.12,AI Energy Score (2025)
INF_0959,GPT-4o,Inference,0.0005935334472138,50,2.96766723606935E-05,0.0011277135497063,1.12,AI Energy Score (2025)
INF_0961,Mistral-Large-2,Inference,0.00027128272149,450,0.0001220772246705,0.0005154371708311,1.12,AI Energy Score (2025)
INF_0962,Mistral-Large-2,Inference,0.0002289775210703,50,1.14488760535196E-05,0.0004350572900337,1.12,AI Energy Score (2025)
INF_0963,Gemini-1.5-Pro,Inference,0.0004289839034812,450,0.0001930427565665,0.0008150694166144,1.12,AI Energy Score (2025)
INF_0964,Claude-3.5-Sonnet,Inference,0.0001069965714988,450,4.81484571744995E-05,0.0002032934858478,1.12,AI Energy Score (2025)
INF_0965,Mistral-Large-2,Inference,0.0004483675947049,700,0.0003138573162934,0.0008518984299394,1.12,AI Energy Score (2025)
INF_0966,Mistral-Large-2,Inference,0.0002236989089293,50,1.11849454464683E-05,0.0004250279269657,1.12,AI Energy Score (2025)
INF_0967,Llama-3-70B,Inference,0.0008002159392503,450,0.0003600971726626,0.0015204102845756,1.12,AI Energy Score (2025)
INF_0968,Mistral-Large-2,Inference,0.000855676361588,700,0.0005989734531116,0.0016257850870172,1.12,AI Energy Score (2025)
INF_0969,Claude-3.5-Sonnet,Inference,0.0006235089820074,50,3.1175449100373E-05,0.0011846670658141,1.12,AI Energy Score (2025)
INF_0970,Mistral-Large-2,Inference,0.0003805011283251,450,0.0001712255077463,0.0007229521438177,1.12,AI Energy Score (2025)
INF_0971,Gemini-1.5-Pro,Inference,0.0006576374129755,700,0.0004603461890829,0.0012495110846536,1.12,AI Energy Score (2025)
INF_0972,Claude-3.5-Sonnet,Inference,0.0002066022974829,700,0.000144621608238,0.0003925443652176,1.12,AI Energy Score (2025)
INF_0973,GPT-4o,Inference,0.000507287690309,700,0.0003551013832163,0.0009638466115872,1.12,AI Energy Score (2025)
INF_0974,Llama-3-70B,Inference,0.0003113752984784,50,1.556876492392E-05,0.0005916130671089,1.12,AI Energy Score (2025)
INF_0975,Claude-3.5-Sonnet,Inference,0.0004399928227785,50,2.19996411389251E-05,0.0008359863632791,1.12,AI Energy Score (2025)
INF_0976,Claude-3.5-Sonnet,Inference,0.0004142808632055,250,0.0001035702158013,0.0007871336400905,1.12,AI Energy Score (2025)
INF_0977,GPT-4o,Inference,0.0001508851562438,50,7.54425781219492E-06,0.0002866817968634,1.12,AI Energy Score (2025)
INF_0978,Mistral-Large-2,Inference,0.0003525338832035,450,0.0001586402474415,0.0006698143780866,1.12,AI Energy Score (2025)
INF_0980,Llama-3-70B,Inference,0.0014886883917103,250,0.0003721720979275,0.0028285079442496,1.12,AI Energy Score (2025)
INF_0981,GPT-4o,Inference,0.0009882389767499,250,0.0002470597441874,0.0018776540558248,1.12,AI Energy Score (2025)
INF_0982,Claude-3.5-Sonnet,Inference,0.0003466041366404,700,0.0002426228956483,0.0006585478596168,1.12,AI Energy Score (2025)
INF_0983,Mistral-Large-2,Inference,0.0001220927138351,250,3.05231784587988E-05,0.0002319761562868,1.12,AI Energy Score (2025)
INF_0984,GPT-4o,Inference,0.0002439156616105,50,1.21957830805294E-05,0.0004634397570601,1.12,AI Energy Score (2025)
INF_0985,Llama-3-70B,Inference,0.0003016794216991,700,0.0002111755951894,0.0005731909012283,1.12,AI Energy Score (2025)
INF_0986,Gemini-1.5-Pro,Inference,0.0001751249649324,700,0.0001225874754527,0.0003327374333716,1.12,AI Energy Score (2025)
INF_0987,Llama-3-70B,Inference,0.000433116804545,50,2.16558402272524E-05,0.0008229219286355,1.12,AI Energy Score (2025)
INF_0988,Claude-3.5-Sonnet,Inference,0.0006217095962938,50,3.10854798146938E-05,0.0011812482329583,1.12,AI Energy Score (2025)
INF_0989,GPT-4o,Inference,0.0002075164974038,700,0.0001452615481826,0.0003942813450672,1.12,AI Energy Score (2025)
INF_0990,Mistral-Large-2,Inference,0.0002996529933506,50,1.49826496675301E-05,0.0005693406873661,1.12,AI Energy Score (2025)
INF_0991,Llama-3-70B,Inference,0.0001417675398246,700,9.92372778772701E-05,0.0002693583256668,1.12,AI Energy Score (2025)
INF_0992,Gemini-1.5-Pro,Inference,0.0018837262289899,250,0.0004709315572474,0.0035790798350808,1.12,AI Energy Score (2025)
INF_0993,Mistral-Large-2,Inference,0.0005194535596689,700,0.0003636174917682,0.000986961763371,1.12,AI Energy Score (2025)
INF_0994,GPT-4o,Inference,0.0002208122477374,700,0.0001545685734162,0.0004195432707011,1.12,AI Energy Score (2025)
INF_0995,GPT-4o,Inference,0.000553392533036,450,0.0002490266398662,0.0010514458127684,1.12,AI Energy Score (2025)
INF_0996,GPT-4o,Inference,0.0002924296599095,50,1.46214829954765E-05,0.0005556163538281,1.12,AI Energy Score (2025)
INF_0997,Llama-3-70B,Inference,0.0001381579874575,250,3.45394968643782E-05,0.0002625001761692,1.12,AI Energy Score (2025)
INF_0998,Mistral-Large-2,Inference,0.0003684223615919,250,9.2105590397981E-05,0.0007000024870246,1.12,AI Energy Score (2025)
INF_0999,Llama-3-70B,Inference,0.0006272055329939,250,0.0001568013832484,0.0011916905126885,1.12,AI Energy Score (2025)
INF_1000,GPT-4o,Inference,0.0003179546540466,450,0.0001430795943209,0.0006041138426885,1.12,AI Energy Score (2025)
